game_id,date,season,season_type,matchup,is_home,opponent,knicks_score,opponent_score,point_diff,won,rest_days
0028600517,1987-02-02,1986,Regular Season,NYK @ WAS,0,WAS,98,,,0,2.0
0028600519,1987-02-03,1986,Regular Season,NYK @ MIL,0,MIL,110,,,1,1.0
0028600539,1987-02-05,1986,Regular Season,NYK vs. NJN,1,NJN,135,,,1,2.0
0028600547,1987-02-10,1986,Regular Season,NYK @ CLE,0,CLE,95,,,0,5.0
0028600553,1987-02-11,1986,Regular Season,NYK vs. MIL,1,MIL,104,,,0,1.0
0028600566,1987-02-14,1986,Regular Season,NYK vs. CHI,1,CHI,108,,,0,3.0
0028600575,1987-02-16,1986,Regular Season,NYK vs. PHL,1,PHL,101,,,0,2.0
0028600593,1987-02-19,1986,Regular Season,NYK vs. CLE,1,CLE,120,,,1,3.0
0028600608,1987-02-21,1986,Regular Season,NYK @ NJN,0,NJN,107,,,0,2.0
0028600613,1987-02-22,1986,Regular Season,NYK @ DET,0,DET,110,,,0,1.0
0028600629,1987-02-24,1986,Regular Season,NYK vs. POR,1,POR,109,,,0,2.0
0028600652,1987-02-28,1986,Regular Season,NYK @ WAS,0,WAS,117,,,0,4.0
0028600654,1987-03-01,1986,Regular Season,NYK @ IND,0,IND,115,,,0,1.0
0028600662,1987-03-03,1986,Regular Season,NYK vs. UTH,1,UTH,99,,,1,2.0
0028600667,1987-03-04,1986,Regular Season,NYK @ PHL,0,PHL,102,,,1,1.0
0028600682,1987-03-06,1986,Regular Season,NYK @ CHI,0,CHI,110,,,1,2.0
0028600686,1987-03-07,1986,Regular Season,NYK vs. LAC,1,LAC,115,,,1,1.0
0028600702,1987-03-10,1986,Regular Season,NYK vs. DET,1,DET,93,,,0,3.0
0028600724,1987-03-13,1986,Regular Season,NYK vs. NJN,1,NJN,121,,,0,3.0
0028600734,1987-03-15,1986,Regular Season,NYK @ BOS,0,BOS,104,,,0,2.0
0028600746,1987-03-17,1986,Regular Season,NYK vs. DEN,1,DEN,111,,,0,2.0
0028600755,1987-03-19,1986,Regular Season,NYK vs. IND,1,IND,111,,,1,2.0
0028600772,1987-03-21,1986,Regular Season,NYK vs. ATL,1,ATL,85,,,0,2.0
0028600782,1987-03-23,1986,Regular Season,NYK vs. SEA,1,SEA,121,,,0,2.0
0028600788,1987-03-24,1986,Regular Season,NYK @ MIL,0,MIL,96,,,0,1.0
0028600806,1987-03-27,1986,Regular Season,NYK @ IND,0,IND,91,,,0,3.0
0028600816,1987-03-29,1986,Regular Season,NYK @ CHI,0,CHI,96,,,0,2.0
0028600826,1987-03-31,1986,Regular Season,NYK vs. BOS,1,BOS,128,,,1,2.0
0028600836,1987-04-01,1986,Regular Season,NYK @ NJN,0,NJN,120,,,0,1.0
0028600841,1987-04-03,1986,Regular Season,NYK @ ATL,0,ATL,89,,,0,2.0
0028600853,1987-04-04,1986,Regular Season,NYK vs. IND,1,IND,112,,,1,1.0
0028600866,1987-04-06,1986,Regular Season,NYK vs. PHL,1,PHL,108,,,1,2.0
0028600889,1987-04-10,1986,Regular Season,NYK vs. MIL,1,MIL,93,,,0,4.0
0028600900,1987-04-12,1986,Regular Season,NYK @ BOS,0,BOS,107,,,0,2.0
0028600905,1987-04-13,1986,Regular Season,NYK vs. DET,1,DET,100,,,0,1.0
0028600914,1987-04-15,1986,Regular Season,NYK @ DET,0,DET,114,,,0,2.0
0028600925,1987-04-17,1986,Regular Season,NYK vs. WAS,1,WAS,110,,,0,2.0
0028600934,1987-04-18,1986,Regular Season,NYK @ CLE,0,CLE,113,,,0,1.0
0028700010,1987-11-06,1987,Regular Season,NYK @ DET,0,DET,99,,,0,
0028700013,1987-11-07,1987,Regular Season,NYK @ IND,0,IND,95,,,0,1.0
0028700023,1987-11-09,1987,Regular Season,NYK vs. BOS,1,BOS,87,,,0,2.0
0028700034,1987-11-11,1987,Regular Season,NYK vs. ATL,1,ATL,93,,,0,2.0
0028700044,1987-11-13,1987,Regular Season,NYK @ WAS,0,WAS,101,,,0,2.0
0028700054,1987-11-14,1987,Regular Season,NYK vs. MIL,1,MIL,93,,,1,1.0
0028700077,1987-11-18,1987,Regular Season,NYK @ BOS,0,BOS,109,,,0,4.0
0028700083,1987-11-19,1987,Regular Season,NYK @ NJN,0,NJN,107,,,0,1.0
0028700094,1987-11-21,1987,Regular Season,NYK vs. GOS,1,GOS,99,,,1,2.0
0028700105,1987-11-23,1987,Regular Season,NYK vs. SAN,1,SAN,112,,,0,2.0
0028700119,1987-11-25,1987,Regular Season,NYK @ CLE,0,CLE,104,,,1,2.0
0028700135,1987-11-28,1987,Regular Season,NYK vs. CLE,1,CLE,105,,,1,3.0
0028700144,1987-12-01,1987,Regular Season,NYK vs. SEA,1,SEA,109,,,0,3.0
0028700158,1987-12-03,1987,Regular Season,NYK @ PHX,0,PHX,114,,,0,2.0
0028700167,1987-12-04,1987,Regular Season,NYK @ UTH,0,UTH,92,,,0,1.0
0028700175,1987-12-06,1987,Regular Season,NYK @ POR,0,POR,99,,,0,2.0
0028700180,1987-12-08,1987,Regular Season,NYK vs. WAS,1,WAS,116,,,1,2.0
0028700195,1987-12-10,1987,Regular Season,NYK vs. DEN,1,DEN,113,,,1,2.0
0028700207,1987-12-12,1987,Regular Season,NYK @ DET,0,DET,96,,,0,2.0
0028700216,1987-12-15,1987,Regular Season,NYK vs. MIL,1,MIL,98,,,0,3.0
0028700233,1987-12-17,1987,Regular Season,NYK vs. PHL,1,PHL,96,,,0,2.0
0028700243,1987-12-19,1987,Regular Season,NYK vs. NJN,1,NJN,125,,,1,2.0
0028700256,1987-12-22,1987,Regular Season,NYK @ MIL,0,MIL,105,,,0,3.0
0028700263,1987-12-23,1987,Regular Season,NYK vs. CHI,1,CHI,90,,,1,1.0
0028700269,1987-12-25,1987,Regular Season,NYK vs. DET,1,DET,87,,,0,2.0
0028700272,1987-12-26,1987,Regular Season,NYK @ ATL,0,ATL,98,,,0,1.0
0028700290,1987-12-29,1987,Regular Season,NYK vs. POR,1,POR,123,,,1,3.0
0028700302,1988-01-01,1987,Regular Season,NYK vs. LAC,1,LAC,115,,,1,3.0
0028700325,1988-01-05,1987,Regular Season,NYK vs. PHX,1,PHX,95,,,0,4.0
0028700329,1988-01-06,1987,Regular Season,NYK @ BOS,0,BOS,108,,,0,1.0
0028700345,1988-01-08,1987,Regular Season,NYK @ NJN,0,NJN,111,,,0,2.0
0028700347,1988-01-09,1987,Regular Season,NYK vs. BOS,1,BOS,106,,,1,1.0
0028700360,1988-01-12,1987,Regular Season,NYK @ CLE,0,CLE,111,,,0,3.0
0028700376,1988-01-15,1987,Regular Season,NYK @ PHL,0,PHL,104,,,0,3.0
0028700384,1988-01-16,1987,Regular Season,NYK vs. PHL,1,PHL,110,,,1,1.0
0028700399,1988-01-18,1987,Regular Season,NYK vs. ATL,1,ATL,110,,,1,2.0
0028700405,1988-01-20,1987,Regular Season,NYK @ SEA,0,SEA,96,,,0,2.0
0028700417,1988-01-22,1987,Regular Season,NYK @ LAL,0,LAL,112,,,0,2.0
0028700423,1988-01-23,1987,Regular Season,NYK @ SAC,0,SAC,94,,,0,1.0
0028700441,1988-01-26,1987,Regular Season,NYK vs. NJN,1,NJN,122,,,1,3.0
0028700450,1988-01-28,1987,Regular Season,NYK @ WAS,0,WAS,90,,,0,2.0
0028700463,1988-01-30,1987,Regular Season,NYK @ CHI,0,CHI,95,,,0,2.0
0028700477,1988-02-02,1987,Regular Season,NYK vs. WAS,1,WAS,110,,,1,3.0
0028700495,1988-02-04,1987,Regular Season,NYK vs. DET,1,DET,100,,,1,2.0
0028700508,1988-02-10,1987,Regular Season,NYK @ DET,0,DET,87,,,0,6.0
0028700530,1988-02-13,1987,Regular Season,NYK vs. CLE,1,CLE,120,,,1,3.0
0028700541,1988-02-15,1987,Regular Season,NYK vs. NJN,1,NJN,97,,,1,2.0
0028700549,1988-02-16,1987,Regular Season,NYK @ IND,0,IND,104,,,0,1.0
0028700556,1988-02-18,1987,Regular Season,NYK vs. SAC,1,SAC,108,,,1,2.0
0028700579,1988-02-22,1987,Regular Season,NYK @ BOS,0,BOS,93,,,0,4.0
0028700584,1988-02-23,1987,Regular Season,NYK vs. MIL,1,MIL,89,,,1,1.0
0028700597,1988-02-25,1987,Regular Season,NYK @ LAC,0,LAC,106,,,1,2.0
0028700604,1988-02-26,1987,Regular Season,NYK @ GOS,0,GOS,125,,,1,1.0
0028700619,1988-02-28,1987,Regular Season,NYK @ DEN,0,DEN,100,,,0,2.0
0028700630,1988-03-01,1987,Regular Season,NYK vs. IND,1,IND,98,,,1,2.0
0028700647,1988-03-04,1987,Regular Season,NYK vs. PHL,1,PHL,110,,,1,3.0
0028700651,1988-03-05,1987,Regular Season,NYK @ NJN,0,NJN,85,,,0,1.0
0028700662,1988-03-07,1987,Regular Season,NYK vs. CHI,1,CHI,110,,,1,2.0
0028700672,1988-03-09,1987,Regular Season,NYK vs. LAL,1,LAL,99,,,0,2.0
0028700685,1988-03-11,1987,Regular Season,NYK @ ATL,0,ATL,115,,,0,2.0
0028700691,1988-03-12,1987,Regular Season,NYK vs. UTH,1,UTH,108,,,1,1.0
0028700704,1988-03-14,1987,Regular Season,NYK vs. CLE,1,CLE,104,,,1,2.0
0028700714,1988-03-16,1987,Regular Season,NYK @ PHL,0,PHL,108,,,0,2.0
0028700732,1988-03-19,1987,Regular Season,NYK vs. ATL,1,ATL,116,,,1,3.0
0028700742,1988-03-21,1987,Regular Season,NYK @ SAN,0,SAN,133,,,1,2.0
0028700747,1988-03-22,1987,Regular Season,NYK @ DAL,0,DAL,105,,,0,1.0
0028700758,1988-03-24,1987,Regular Season,NYK @ HOU,0,HOU,117,,,0,2.0
0028700770,1988-03-26,1987,Regular Season,NYK vs. BOS,1,BOS,106,,,0,2.0
0028700781,1988-03-28,1987,Regular Season,NYK vs. DAL,1,DAL,114,,,1,2.0
0028700788,1988-03-29,1987,Regular Season,NYK @ CLE,0,CLE,103,,,0,1.0
0028700796,1988-03-31,1987,Regular Season,NYK @ MIL,0,MIL,113,,,1,2.0
0028700807,1988-04-02,1987,Regular Season,NYK vs. HOU,1,HOU,104,,,1,2.0
0028700826,1988-04-05,1987,Regular Season,NYK @ PHL,0,PHL,136,,,1,3.0
0028700844,1988-04-08,1987,Regular Season,NYK @ CHI,0,CHI,122,,,0,3.0
0028700855,1988-04-10,1987,Regular Season,NYK @ WAS,0,WAS,118,,,1,2.0
0028700859,1988-04-11,1987,Regular Season,NYK vs. DET,1,DET,114,,,1,1.0
0028700869,1988-04-13,1987,Regular Season,NYK vs. IND,1,IND,127,,,1,2.0
0028700885,1988-04-15,1987,Regular Season,NYK vs. WAS,1,WAS,97,,,0,2.0
0028700890,1988-04-16,1987,Regular Season,NYK @ ATL,0,ATL,95,,,1,1.0
0028700910,1988-04-19,1987,Regular Season,NYK vs. CHI,1,CHI,118,,,0,3.0
0028700926,1988-04-22,1987,Regular Season,NYK @ MIL,0,MIL,109,,,0,3.0
0028700935,1988-04-23,1987,Regular Season,NYK @ IND,0,IND,88,,,1,1.0
0048700008,1988-04-29,1987,Playoffs,NYK @ BOS,0,BOS,92,,,0,
0048700013,1988-05-01,1987,Playoffs,NYK @ BOS,0,BOS,102,,,0,2.0
0048700025,1988-05-04,1987,Playoffs,NYK vs. BOS,1,BOS,109,,,1,3.0
0048700030,1988-05-06,1987,Playoffs,NYK vs. BOS,1,BOS,94,,,0,2.0
0028800007,1988-11-04,1988,Regular Season,NYK @ BOS,0,BOS,115,,,0,
0028800011,1988-11-05,1988,Regular Season,NYK @ NJN,0,NJN,102,,,0,1.0
0028800030,1988-11-08,1988,Regular Season,NYK vs. CHI,1,CHI,126,,,1,3.0
0028800035,1988-11-09,1988,Regular Season,NYK @ WAS,0,WAS,117,,,1,1.0
0028800048,1988-11-11,1988,Regular Season,NYK @ IND,0,IND,121,,,1,2.0
0028800061,1988-11-12,1988,Regular Season,NYK vs. WAS,1,WAS,111,,,1,1.0
0028800073,1988-11-15,1988,Regular Season,NYK @ HOU,0,HOU,126,,,1,3.0
0028800087,1988-11-18,1988,Regular Season,NYK @ PHL,0,PHL,135,,,0,3.0
0028800101,1988-11-19,1988,Regular Season,NYK vs. PHL,1,PHL,141,,,1,1.0
0028800112,1988-11-22,1988,Regular Season,NYK vs. LAL,1,LAL,98,,,0,3.0
0028800126,1988-11-23,1988,Regular Season,NYK @ DET,0,DET,133,,,1,1.0
0028800143,1988-11-26,1988,Regular Season,NYK vs. CLE,1,CLE,127,,,1,3.0
0028800153,1988-11-29,1988,Regular Season,NYK @ DEN,0,DEN,119,,,0,3.0
0028800161,1988-11-30,1988,Regular Season,NYK @ LAC,0,LAC,135,,,1,1.0
0028800177,1988-12-02,1988,Regular Season,NYK @ DAL,0,DAL,104,,,1,2.0
0028800185,1988-12-03,1988,Regular Season,NYK @ SAN,0,SAN,109,,,0,1.0
0028800192,1988-12-06,1988,Regular Season,NYK vs. DEN,1,DEN,124,,,1,3.0
0028800209,1988-12-08,1988,Regular Season,NYK vs. MIL,1,MIL,113,,,1,2.0
0028800225,1988-12-10,1988,Regular Season,NYK vs. SAC,1,SAC,124,,,1,2.0
0028800243,1988-12-13,1988,Regular Season,NYK vs. NJN,1,NJN,121,,,1,3.0
0028800254,1988-12-15,1988,Regular Season,NYK vs. UTH,1,UTH,117,,,1,2.0
0028800271,1988-12-17,1988,Regular Season,NYK vs. WAS,1,WAS,117,,,1,2.0
0028800274,1988-12-18,1988,Regular Season,NYK @ BOS,0,BOS,104,,,0,1.0
0028800287,1988-12-20,1988,Regular Season,NYK vs. IND,1,IND,141,,,1,2.0
0028800297,1988-12-22,1988,Regular Season,NYK vs. DET,1,DET,88,,,1,2.0
0028800321,1988-12-27,1988,Regular Season,NYK @ ATL,0,ATL,126,,,0,5.0
0028800327,1988-12-29,1988,Regular Season,NYK @ CHI,0,CHI,106,,,0,2.0
0028800335,1988-12-30,1988,Regular Season,NYK @ CHH,0,CHH,111,,,0,1.0
0028800347,1989-01-03,1988,Regular Season,NYK vs. BOS,1,BOS,109,,,1,4.0
0028800354,1989-01-04,1988,Regular Season,NYK @ NJN,0,NJN,105,,,1,1.0
0028800378,1989-01-07,1988,Regular Season,NYK @ CLE,0,CLE,96,,,0,3.0
0028800381,1989-01-08,1988,Regular Season,NYK vs. LAC,1,LAC,134,,,1,1.0
0028800394,1989-01-11,1988,Regular Season,NYK @ DET,0,DET,100,,,1,3.0
0028800405,1989-01-12,1988,Regular Season,NYK vs. CHH,1,CHH,106,,,1,1.0
0028800418,1989-01-14,1988,Regular Season,NYK vs. ATL,1,ATL,132,,,1,2.0
0028800430,1989-01-16,1988,Regular Season,NYK vs. SAN,1,SAN,116,,,1,2.0
0028800443,1989-01-18,1988,Regular Season,NYK @ GOS,0,GOS,119,,,0,2.0
0028800450,1989-01-19,1988,Regular Season,NYK @ SAC,0,SAC,106,,,0,1.0
0028800462,1989-01-21,1988,Regular Season,NYK @ SEA,0,SEA,119,,,0,2.0
0028800468,1989-01-22,1988,Regular Season,NYK @ POR,0,POR,120,,,1,1.0
0028800479,1989-01-24,1988,Regular Season,NYK @ LAL,0,LAL,122,,,1,2.0
0028800494,1989-01-27,1988,Regular Season,NYK @ PHX,0,PHX,130,,,0,3.0
0028800500,1989-01-28,1988,Regular Season,NYK @ UTH,0,UTH,104,,,0,1.0
0028800521,1989-01-31,1988,Regular Season,NYK vs. IND,1,IND,120,,,1,3.0
0028800531,1989-02-02,1988,Regular Season,NYK vs. CLE,1,CLE,125,,,1,2.0
0028800548,1989-02-04,1988,Regular Season,NYK @ IND,0,IND,113,,,1,2.0
0028800558,1989-02-07,1988,Regular Season,NYK vs. WAS,1,WAS,117,,,1,3.0
0028800568,1989-02-08,1988,Regular Season,NYK @ ATL,0,ATL,113,,,1,1.0
0028800587,1989-02-14,1988,Regular Season,NYK @ CHH,0,CHH,129,,,1,6.0
0028800594,1989-02-15,1988,Regular Season,NYK @ CLE,0,CLE,107,,,0,1.0
0028800616,1989-02-18,1988,Regular Season,NYK vs. NJN,1,NJN,125,,,1,3.0
0028800629,1989-02-21,1988,Regular Season,NYK vs. HOU,1,HOU,120,,,1,3.0
0028800642,1989-02-23,1988,Regular Season,NYK vs. CHH,1,CHH,139,,,1,2.0
0028800645,1989-02-24,1988,Regular Season,NYK @ WAS,0,WAS,127,,,0,1.0
0028800661,1989-02-26,1988,Regular Season,NYK vs. BOS,1,BOS,122,,,1,2.0
0028800683,1989-03-01,1988,Regular Season,NYK @ MIL,0,MIL,111,,,0,3.0
0028800689,1989-03-02,1988,Regular Season,NYK vs. MIA,1,MIA,132,,,1,1.0
0028800707,1989-03-04,1988,Regular Season,NYK vs. CHI,1,CHI,122,,,1,2.0
0028800722,1989-03-07,1988,Regular Season,NYK vs. PHX,1,PHX,124,,,1,3.0
0028800744,1989-03-11,1988,Regular Season,NYK vs. IND,1,IND,114,,,1,4.0
0028800769,1989-03-14,1988,Regular Season,NYK vs. SEA,1,SEA,116,,,1,3.0
0028800780,1989-03-16,1988,Regular Season,NYK vs. PHL,1,PHL,112,,,0,2.0
0028800782,1989-03-17,1988,Regular Season,NYK @ CHI,0,CHI,124,,,0,1.0
0028800799,1989-03-19,1988,Regular Season,NYK vs. MIL,1,MIL,128,,,1,2.0
0028800802,1989-03-20,1988,Regular Season,NYK @ PHL,0,PHL,129,,,1,1.0
0028800815,1989-03-22,1988,Regular Season,NYK @ MIA,0,MIA,103,,,0,2.0
0028800829,1989-03-24,1988,Regular Season,NYK @ BOS,0,BOS,111,,,0,2.0
0028800838,1989-03-25,1988,Regular Season,NYK vs. ATL,1,ATL,108,,,0,1.0
0028800850,1989-03-27,1988,Regular Season,NYK @ CHH,0,CHH,121,,,1,2.0
0028800858,1989-03-28,1988,Regular Season,NYK vs. POR,1,POR,128,,,1,1.0
0028800868,1989-03-30,1988,Regular Season,NYK vs. DAL,1,DAL,99,,,1,2.0
0028800874,1989-03-31,1988,Regular Season,NYK vs. GOS,1,GOS,114,,,0,1.0
0028800900,1989-04-04,1988,Regular Season,NYK vs. PHL,1,PHL,113,,,0,4.0
0028800913,1989-04-06,1988,Regular Season,NYK @ MIL,0,MIL,112,,,1,2.0
0028800921,1989-04-07,1988,Regular Season,NYK @ NJN,0,NJN,105,,,0,1.0
0028800930,1989-04-09,1988,Regular Season,NYK @ WAS,0,WAS,94,,,1,2.0
0028800948,1989-04-12,1988,Regular Season,NYK vs. CHH,1,CHH,99,,,0,3.0
0028800962,1989-04-14,1988,Regular Season,NYK vs. DET,1,DET,104,,,1,2.0
0028800977,1989-04-16,1988,Regular Season,NYK @ PHL,0,PHL,112,,,0,2.0
0028800983,1989-04-17,1988,Regular Season,NYK @ CHI,0,CHI,100,,,0,1.0
0028801000,1989-04-20,1988,Regular Season,NYK vs. BOS,1,BOS,137,,,1,3.0
0028801014,1989-04-22,1988,Regular Season,NYK vs. NJN,1,NJN,109,,,1,2.0
0048800003,1989-04-27,1988,Playoffs,NYK vs. PHL,1,PHL,102,,,1,
0048800011,1989-04-29,1988,Playoffs,NYK vs. PHL,1,PHL,107,,,1,2.0
0048800018,1989-05-02,1988,Playoffs,NYK @ PHL,0,PHL,116,,,1,3.0
0048800032,1989-05-09,1988,Playoffs,NYK vs. CHI,1,CHI,109,,,0,7.0
0048800037,1989-05-11,1988,Playoffs,NYK vs. CHI,1,CHI,114,,,1,2.0
0048800041,1989-05-13,1988,Playoffs,NYK @ CHI,0,CHI,88,,,0,2.0
0048800044,1989-05-14,1988,Playoffs,NYK @ CHI,0,CHI,93,,,0,1.0
0048800046,1989-05-16,1988,Playoffs,NYK vs. CHI,1,CHI,121,,,1,2.0
0048800048,1989-05-19,1988,Playoffs,NYK @ CHI,0,CHI,111,,,0,3.0
0028900005,1989-11-03,1989,Regular Season,NYK @ DET,0,DET,103,,,0,
0028900013,1989-11-04,1989,Regular Season,NYK vs. MIA,1,MIA,119,,,1,1.0
0028900024,1989-11-06,1989,Regular Season,NYK @ ORL,0,ORL,110,,,0,2.0
0028900046,1989-11-09,1989,Regular Season,NYK vs. NJN,1,NJN,107,,,1,3.0
0028900065,1989-11-11,1989,Regular Season,NYK @ LAC,0,LAC,112,,,1,2.0
0028900080,1989-11-14,1989,Regular Season,NYK @ POR,0,POR,117,,,0,3.0
0028900090,1989-11-16,1989,Regular Season,NYK @ SAC,0,SAC,121,,,1,2.0
0028900108,1989-11-18,1989,Regular Season,NYK vs. MIN,1,MIN,111,,,1,2.0
0028900120,1989-11-21,1989,Regular Season,NYK vs. HOU,1,HOU,114,,,1,3.0
0028900129,1989-11-22,1989,Regular Season,NYK @ CLE,0,CLE,85,,,0,1.0
0028900152,1989-11-25,1989,Regular Season,NYK vs. MIL,1,MIL,125,,,1,3.0
0028900159,1989-11-27,1989,Regular Season,NYK vs. CHH,1,CHH,119,,,1,2.0
0028900170,1989-11-29,1989,Regular Season,NYK @ GOS,0,GOS,129,,,1,2.0
0028900183,1989-11-30,1989,Regular Season,NYK @ SEA,0,SEA,122,,,0,1.0
0028900200,1989-12-02,1989,Regular Season,NYK @ PHX,0,PHX,122,,,1,2.0
0028900204,1989-12-03,1989,Regular Season,NYK @ LAL,0,LAL,104,,,0,1.0
0028900213,1989-12-05,1989,Regular Season,NYK vs. PHL,1,PHL,110,,,1,2.0
0028900221,1989-12-06,1989,Regular Season,NYK @ BOS,0,BOS,98,,,0,1.0
0028900238,1989-12-09,1989,Regular Season,NYK vs. BOS,1,BOS,124,,,1,3.0
0028900272,1989-12-15,1989,Regular Season,NYK @ ATL,0,ATL,113,,,1,6.0
0028900286,1989-12-16,1989,Regular Season,NYK vs. SEA,1,SEA,118,,,1,1.0
0028900293,1989-12-19,1989,Regular Season,NYK vs. UTH,1,UTH,115,,,1,3.0
0028900319,1989-12-22,1989,Regular Season,NYK @ WAS,0,WAS,122,,,1,3.0
0028900324,1989-12-23,1989,Regular Season,NYK vs. NJN,1,NJN,94,,,1,1.0
0028900344,1989-12-26,1989,Regular Season,NYK @ MIA,0,MIA,100,,,1,3.0
0028900352,1989-12-28,1989,Regular Season,NYK @ NJN,0,NJN,106,,,1,2.0
0028900368,1989-12-30,1989,Regular Season,NYK vs. ORL,1,ORL,113,,,1,2.0
0028900379,1990-01-02,1989,Regular Season,NYK vs. PHX,1,PHX,99,,,0,3.0
0028900393,1990-01-04,1989,Regular Season,NYK vs. ATL,1,ATL,100,,,1,2.0
0028900412,1990-01-06,1989,Regular Season,NYK @ DET,0,DET,106,,,0,2.0
0028900417,1990-01-07,1989,Regular Season,NYK vs. LAC,1,LAC,110,,,1,1.0
0028900427,1990-01-09,1989,Regular Season,NYK vs. WAS,1,WAS,131,,,1,2.0
0028900438,1990-01-10,1989,Regular Season,NYK @ PHL,0,PHL,111,,,0,1.0
0028900453,1990-01-12,1989,Regular Season,NYK @ IND,0,IND,101,,,1,2.0
0028900454,1990-01-13,1989,Regular Season,NYK vs. SAN,1,SAN,107,,,1,1.0
0028900471,1990-01-15,1989,Regular Season,NYK vs. CHI,1,CHI,109,,,1,2.0
0028900485,1990-01-17,1989,Regular Season,NYK @ SAN,0,SAN,97,,,0,2.0
0028900496,1990-01-19,1989,Regular Season,NYK @ DAL,0,DAL,103,,,0,2.0
0028900510,1990-01-21,1989,Regular Season,NYK @ CHI,0,CHI,109,,,0,2.0
0028900517,1990-01-23,1989,Regular Season,NYK vs. LAL,1,LAL,97,,,0,2.0
0028900535,1990-01-25,1989,Regular Season,NYK @ UTH,0,UTH,89,,,0,2.0
0028900555,1990-01-27,1989,Regular Season,NYK @ DEN,0,DEN,110,,,1,2.0
0028900569,1990-01-31,1989,Regular Season,NYK @ BOS,0,BOS,91,,,0,4.0
0028900577,1990-02-01,1989,Regular Season,NYK vs. SAC,1,SAC,96,,,1,1.0
0028900597,1990-02-03,1989,Regular Season,NYK vs. IND,1,IND,112,,,1,2.0
0028900605,1990-02-05,1989,Regular Season,NYK vs. MIA,1,MIA,116,,,1,2.0
0028900614,1990-02-06,1989,Regular Season,NYK @ ORL,0,ORL,117,,,1,1.0
0028900624,1990-02-08,1989,Regular Season,NYK vs. GOS,1,GOS,122,,,1,2.0
0028900634,1990-02-13,1989,Regular Season,NYK @ ATL,0,ATL,114,,,1,5.0
0028900653,1990-02-15,1989,Regular Season,NYK @ HOU,0,HOU,105,,,0,2.0
0028900671,1990-02-17,1989,Regular Season,NYK vs. CLE,1,CLE,119,,,1,2.0
0028900702,1990-02-22,1989,Regular Season,NYK @ WAS,0,WAS,119,,,1,5.0
0028900709,1990-02-23,1989,Regular Season,NYK @ MIA,0,MIA,121,,,0,1.0
0028900723,1990-02-25,1989,Regular Season,NYK vs. DET,1,DET,87,,,0,2.0
0028900736,1990-02-27,1989,Regular Season,NYK vs. DAL,1,DAL,110,,,1,2.0
0028900753,1990-03-01,1989,Regular Season,NYK vs. PHL,1,PHL,100,,,0,2.0
0028900763,1990-03-03,1989,Regular Season,NYK @ MIL,0,MIL,106,,,1,2.0
0028900781,1990-03-06,1989,Regular Season,NYK vs. POR,1,POR,100,,,0,3.0
0028900795,1990-03-07,1989,Regular Season,NYK @ PHL,0,PHL,93,,,0,1.0
0028900808,1990-03-10,1989,Regular Season,NYK vs. NJN,1,NJN,110,,,1,3.0
0028900816,1990-03-11,1989,Regular Season,NYK @ MIA,0,MIA,106,,,1,1.0
0028900833,1990-03-13,1989,Regular Season,NYK vs. CHI,1,CHI,108,,,0,2.0
0028900840,1990-03-15,1989,Regular Season,NYK @ MIN,0,MIN,82,,,0,2.0
0028900856,1990-03-17,1989,Regular Season,NYK vs. MIL,1,MIL,111,,,0,2.0
0028900877,1990-03-20,1989,Regular Season,NYK vs. ORL,1,ORL,118,,,0,3.0
0028900897,1990-03-23,1989,Regular Season,NYK @ CHH,0,CHH,93,,,0,3.0
0028900908,1990-03-24,1989,Regular Season,NYK vs. BOS,1,BOS,110,,,0,1.0
0028900925,1990-03-27,1989,Regular Season,NYK vs. WAS,1,WAS,119,,,1,3.0
0028900936,1990-03-28,1989,Regular Season,NYK @ NJN,0,NJN,101,,,0,1.0
0028900946,1990-03-30,1989,Regular Season,NYK @ CHI,0,CHI,106,,,0,2.0
0028900954,1990-03-31,1989,Regular Season,NYK vs. DEN,1,DEN,115,,,0,1.0
0028900967,1990-04-03,1989,Regular Season,NYK vs. CLE,1,CLE,106,,,1,3.0
0028900982,1990-04-04,1989,Regular Season,NYK @ WAS,0,WAS,118,,,1,1.0
0028900995,1990-04-06,1989,Regular Season,NYK vs. PHL,1,PHL,114,,,1,2.0
0028901004,1990-04-08,1989,Regular Season,NYK @ IND,0,IND,97,,,0,2.0
0028901020,1990-04-10,1989,Regular Season,NYK vs. DET,1,DET,98,,,0,2.0
0028901035,1990-04-12,1989,Regular Season,NYK vs. IND,1,IND,108,,,1,2.0
0028901053,1990-04-15,1989,Regular Season,NYK @ BOS,0,BOS,94,,,0,3.0
0028901058,1990-04-16,1989,Regular Season,NYK vs. MIA,1,MIA,119,,,1,1.0
0028901076,1990-04-19,1989,Regular Season,NYK @ MIL,0,MIL,95,,,0,3.0
0028901083,1990-04-20,1989,Regular Season,NYK vs. ATL,1,ATL,112,,,0,1.0
0028901106,1990-04-22,1989,Regular Season,NYK @ CLE,0,CLE,99,,,0,2.0
0048900005,1990-04-26,1989,Playoffs,NYK @ BOS,0,BOS,105,,,0,
0048900011,1990-04-28,1989,Playoffs,NYK @ BOS,0,BOS,128,,,0,2.0
0048900024,1990-05-02,1989,Playoffs,NYK vs. BOS,1,BOS,102,,,1,4.0
0048900029,1990-05-04,1989,Playoffs,NYK vs. BOS,1,BOS,135,,,1,2.0
0048900032,1990-05-06,1989,Playoffs,NYK @ BOS,0,BOS,121,,,1,2.0
